|normal|withouturl|no_clean|url_clean
327|An overwhelming majority of Americans agree Congress needs to act. #DisarmHate pic.twitter.com/JuVv8MrEaO|An overwhelming majority of Americans agree Congress needs to act. #DisarmHate  |5.2|5.5
328|Reach out and help build this movement pitch in: http:// ofa.bo/c65q pic.twitter.com/k6jketWz1r|Reach out and help build this movement pitch in: http://    |5.4399999999999995|5.5371428571428565
329|After Monday's #SCOTUS ruling, more unconstitutional restrictions on women's reproductive rights are falling. http:// ofa.bo/b6BL|After Monday's #SCOTUS ruling, more unconstitutional restrictions on women's reproductive rights are falling. http://  |5.513333333333333|5.513333333333333
330|Add your name if you agree: Climate change is real and it's going to take global action to tackle it. http:// ofa.bo/uav #ActOnClimate|Add your name if you agree: Climate change is real and it's going to take global action to tackle it. http://   #ActOnClimate|5.45875|5.45875
331|A new historic goal in the fight to #ActOnClimate . pic.twitter.com/sAu2fHdxAb|A new historic goal in the fight to #ActOnClimate .  |5.417142857142857|5.417142857142857
332|Speak up and demand that Congress act on gun violence prevention: http:// ofa.bo/hASf #DisarmHate|Speak up and demand that Congress act on gun violence prevention: http://   #DisarmHate|4.585|4.585
333|Enough has been enough for a long time. Congress needs to vote on sensible gun legislation now. #DisarmHate pic.twitter.com/twRQQnTBvK|Enough has been enough for a long time. Congress needs to vote on sensible gun legislation now. #DisarmHate  |4.943333333333333|4.943333333333333
334|Congratulations to D.C., and thanks to Mayor Bowser and the D.C. Council for fighting to #RaiseTheWage . https:// twitter.com/MayorBowser/st atus/747570324598824960  |Congratulations to D.C., and thanks to Mayor Bowser and the D.C. Council for fighting to #RaiseTheWage . https://   atus/747570324598824960  |5.082222222222222|5.082222222222222
335|"""She outworked her rivals ... and became a role model to millions of Americans including our two daughters.""  President Obama on Pat Summitt"|"""She outworked her rivals ... and became a role model to millions of Americans including our two daughters.""  President Obama on Pat Summitt"|5.634999999999999|5.66
336|You don't need super powers to help push progress forward. Chip in today: http:// ofa.bo/xaw pic.twitter.com/iHbjSMt3Ug|You don't need super powers to help push progress forward. Chip in today: http://    |5.682222222222221|5.682222222222221
337|Today's #SCOTUS ruling reaffirms that every woman has a right to make her own reproductive choices. pic.twitter.com/uvgc9MgX3e|Today's #SCOTUS ruling reaffirms that every woman has a right to make her own reproductive choices.  |5.640000000000001|5.640000000000001
338|Say you'll keep fighting to protect a woman's right to make her own reproductive choices. http:// ofa.bo/fAKS|Say you'll keep fighting to protect a woman's right to make her own reproductive choices. http://  |5.641666666666667|5.641666666666667
339|The Supreme Court just struck down Texas' overly restrictive abortion laws a win for women's reproductive rights. http:// ofa.bo/d65w|The Supreme Court just struck down Texas' overly restrictive abortion laws a win for women's reproductive rights. http://  |5.025714285714286|5.055555555555555
340|Love only wins when people like you stand up and fight for it. Are you in? http:// ofa.bo/hAS8 #LoveIsLove|Love only wins when people like you stand up and fight for it. Are you in? http://   #LoveIsLove|5.671666666666667|5.671666666666667
341|We must keep working toward an America free from discrimination against LGBT individuals. #LoveIsLove pic.twitter.com/YxdiL21fIl|We must keep working toward an America free from discrimination against LGBT individuals. #LoveIsLove  |5.173333333333333|5.173333333333333
342|President Obama designates the first national monument honoring the LGBT rights movement. http:// ofa.bo/hAS6 #LoveIsLove|President Obama designates the first national monument honoring the LGBT rights movement. http://   #LoveIsLove|5.848000000000001|5.848000000000001
343|Wear your love with pride. http:// ofa.bo/fAKI #LoveIsLove pic.twitter.com/efRPdSb0dk|Wear your love with pride. http://   #LoveIsLove  |6.579999999999999|6.579999999999999
344|"""We can t rest. We ve got to keep pushing for equality and acceptance and tolerance.""  President Obama http:// ofa.bo/d65e"|"""We can t rest. We ve got to keep pushing for equality and acceptance and tolerance.""  President Obama http://  "|5.575555555555556|5.463333333333334
345|Marriage equality is one year old. But we still have a long way to go for full equality. #LoveIsLove pic.twitter.com/nwM1XFHKzG|Marriage equality is one year old. But we still have a long way to go for full equality. #LoveIsLove  |5.54|5.54
346|Stand in solidarity with LGBT Americans add your name. http:// ofa.bo/ycK #LoveIsLove|Stand in solidarity with LGBT Americans add your name. http://   #LoveIsLove|5.6066666666666665|5.68
347|We've made enormous progress toward full equality for LGBT Americans. Let's keep it going. #LoveIsLove pic.twitter.com/x4mTOKQSiP|We've made enormous progress toward full equality for LGBT Americans. Let's keep it going. #LoveIsLove  |6.037777777777778|6.037777777777778
348|In the weekly address, President Obama discusses the Stonewall Inn's significance and the ongoing push for progress: http:// ofa.bo/e64s|In the weekly address, President Obama discusses the Stonewall Inn's significance and the ongoing push for progress: http://  |5.15|5.15
349|Take a look: @VP Biden discusses what 4-4 decisions like yesterday's on immigration mean for our country. https:// amp.twimg.com/v/2fa50a48-ce9 1-4811-8f56-5dd3b78bc8a1  |Take a look: @VP Biden discusses what 4-4 decisions like yesterday's on immigration mean for our country. https://   1-4811-8f56-5dd3b78bc8a1  |5.379999999999999|5.396
350|From gun violence prevention to LGBT rights, this grassroots movement is fighting for progress. Show your support: http:// ofa.bo/iAKz|From gun violence prevention to LGBT rights, this grassroots movement is fighting for progress. Show your support: http://  |4.546|4.546
351|"""Stonewall will be our first national monument to tell the story of the struggle for LGBT rights.""  President Obama http:// ofa.bo/uaC"|"""Stonewall will be our first national monument to tell the story of the struggle for LGBT rights.""  President Obama http://  "|5.460000000000002|5.460000000000002
352|A few words used by leading legal minds to describe Judge Garland: Phenomenal Exceptionally bright Fair-minded pic.twitter.com/BqmzlabZlZ|A few words used by leading legal minds to describe Judge Garland: Phenomenal Exceptionally bright Fair-minded  |5.635999999999999|5.635999999999999
353|Think the Senate should give Judge Garland a fair hearing? Add your voice: http:// ofa.bo/ua9 #DoYourJob|Think the Senate should give Judge Garland a fair hearing? Add your voice: http://   #DoYourJob|5.760000000000001|5.760000000000001
354|Because Senate leaders refuse to do their jobs, the Supreme Court cannot properly do its job. #DoYourJob pic.twitter.com/DvqUdLN2pA|Because Senate leaders refuse to do their jobs, the Supreme Court cannot properly do its job. #DoYourJob  |5.048|5.048
355|Speak up and demand that Congress act on gun violence prevention: http:// ofa.bo/ycA #DisarmHate|Speak up and demand that Congress act on gun violence prevention: http://   #DisarmHate|4.585|4.585
356|Congress: Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHate pic.twitter.com/X2uYxbJSs0|Congress: Listen to the millions of voices demanding a vote on efforts to reduce gun violence. #DisarmHate  |5.046153846153846|5.046153846153846
357|Our immigration system is broken, and we need Congress for a long-term solution speak up for #ImmigrationAction : http:// ofa.bo/z0bZ|Our immigration system is broken, and we need Congress for a long-term solution speak up for #ImmigrationAction : http://  |5.41090909090909|5.558461538461538
358|LIVE: President Obama is speaking about today's Supreme Court immigration ruling. http:// ofa.bo/gAK1 #ImmigrationAction|LIVE: President Obama is speaking about today's Supreme Court immigration ruling. http://   #ImmigrationAction|5.484|5.484
359|We need more than moments of silence. We need action. And that's what's going on in the House now: http:// ofa.bo/yc8 #NoBillNoBreak|We need more than moments of silence. We need action. And that's what's going on in the House now: http://   #NoBillNoBreak|5.2700000000000005|5.2700000000000005
360|The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJob pic.twitter.com/W4TbswBwvS|The kind of obstruction we're seeing from Senate leaders is unprecedented. #DoYourJob  |5.757142857142857|5.757142857142857
361|If you're one of the millions of Americans who believes Judge Garland should get a fair hearing, add your voice: http:// ofa.bo/xa6|If you're one of the millions of Americans who believes Judge Garland should get a fair hearing, add your voice: http://  |5.682857142857143|5.682857142857143
362|Judge Merrick Garland just received the American Bar Association's highest rating: http:// ofa.bo/c64P|Judge Merrick Garland just received the American Bar Association's highest rating: http://  |5.97|5.97
363|Say you support decisive action to tackle climate change. http:// ofa.bo/vb1 #ActOnClimate|Say you support decisive action to tackle climate change. http://   #ActOnClimate|5.73|5.73
364|Clean energy is here to stay. http:// ofa.bo/a697|Clean energy is here to stay. http://  |5.715|5.715
365|"""There's something sacred about this place.""  President Obama on Yosemite National Park http://www. snappytv.com/tc/2198687"|"""There's something sacred about this place.""  President Obama on Yosemite National Park  .  "|5.279999999999999|5.279999999999999
366|Staying informed is too important leave to chance. Join the @OFA Truth Team today: http:// ofa.bo/b69l pic.twitter.com/6FQZXGLTHA|Staying informed is too important leave to chance. Join the @OFA Truth Team today: http://    |5.339999999999999|5.339999999999999
367|Join @vj44 on a conference call to discuss efforts we can take to help reduce gun violence. http:// ofa.bo/ybX|Join @vj44 on a conference call to discuss efforts we can take to help reduce gun violence. http://  |5.2557142857142845|5.2557142857142845
368|Take a look at President Obama's interview with @NatGeo on national parks, climate change and more. http:// ofa.bo/vam|Take a look at President Obama's interview with @NatGeo on national parks, climate change and more. http://  |5.458|5.458
369|"""To me, fatherhood means being there.""  President Obama http:// ofa.bo/e63s"|"""To me, fatherhood means being there.""  President Obama http://  "|5.74|5.74
